instance_id,drugName,smiles
3642,betonicine,C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C
3643,trichostatin A,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
3663,tiapride,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
3664,griseofulvin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C
3665,dilazep,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
3666,riluzole,C1=CC=C(C=C1)CCNN
3667,sulfamethoxazole,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
3668,nalidixic acid,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
3669,metaraminol,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
3670,kawain,CC1CCCC(N1)C
3671,mebendazole,C1CN2CC3=CC4=C(C=C3[C@H]5[C@H]2C1=C[C@@H]([C@H]5O)O)OCO4
3672,clemizole,CCN1C(=O)C(NC1=O)C2=CC=CC=C2
3673,ofloxacin,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
3674,nitrofurantoin,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
3675,mephenesin,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
3676,pentolonium,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
3677,salbutamol,COC1=CC=CC=C1OCC(CO)O
3678,trimethoprim,CN1C=CNC1=S
3679,fludroxycortide,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
3680,halcinonide,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O
3681,Prestwick-665,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl
3682,Prestwick-675,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO
3683,Prestwick-685,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
3684,isocarboxazid,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
3685,mephentermine,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O
3686,cefazolin,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
3687,glycopyrronium bromide,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
3688,trichostatin A,CCN1CC2(CCC(C34C2C(C5(C31)C6(CC(C7CC4(C6C7OC)O)OC)OCO5)OC(=O)C)OC)C
3689,PNU-0251126,CC1(CCCC(N1C)(C)C)C
3690,0173570-0000,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
3691,0175029-0000,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3
3692,PNU-0251126,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+]
3693,0173570-0000,CC(=O)NC1CCSC1=O
3694,0175029-0000,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(/CCOP(=O)(O)O)\SC(=O)C2=CC=CC=C2)/C
3695,atractyloside,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-]
3696,cefamandole,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C
3698,guanadrel,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
3699,alexidine,CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
3700,merbromin,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
3701,levomepromazine,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
3702,sulfadimethoxine,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
3703,calcium folinate,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
3704,monensin,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C
3705,medrysone,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
3706,demeclocycline,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
3707,meclofenoxate,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
3708,levonorgestrel,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-]
3710,cloperastine,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O
3711,sulfamethoxypyridazine,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O
3712,flumetasone,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
3713,flunixin,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
3714,fenoprofen,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
3715,Prestwick-664,CC1=C(C(=CC=C1)C)OCC(C)N
3716,Prestwick-674,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C
3717,heliotrine,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O
3718,sulfamerazine,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F
3719,bromopride,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
3720,isosorbide,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
3721,fenbufen,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
3722,tropicamide,C1[C@@H](C(=O)NO1)N
3723,lomefloxacin,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2
3724,hydralazine,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
3725,phenformin,C[C@H]1/C=C/C=C(\C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C6C(=C(C(=C5C2=O)O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)/C
3726,6-benzylaminopurine,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
3727,prilocaine,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
3728,metoclopramide,C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C
3729,ketoprofen,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
3730,nefopam,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
3732,PNU-0230031,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C
3733,0179445-0000,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
3735,PNU-0230031,C1=CC=C(C=C1)CCNN
3736,0179445-0000,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
3737,myosmine,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
3738,benzamil,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
3739,foliosidine,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
3740,gossypol,CC1CCCC(N1)C
3741,karakoline,C1CN2CC3=CC4=C(C=C3[C@H]5[C@H]2C1=C[C@@H]([C@H]5O)O)OCO4
3742,etiocholanolone,CCN1C(=O)C(NC1=O)C2=CC=CC=C2
3743,diphenylpyraline,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
3744,finasteride,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
3745,betonicine,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
3746,trichostatin A,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
3747,flunisolide,COC1=CC=CC=C1OCC(CO)O
3748,mepenzolate bromide,CN1C=CNC1=S
3749,solasodine,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
3750,eldeline,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O
3752,promazine,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl
3753,famprofazone,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO
3754,metamizole sodium,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
3755,citiolone,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
3756,furaltadone,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O
3757,fluocinonide,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
3758,bendroflumethiazide,CCN1CC2(CCC(C34C2C(C5(C31)C6(CC(C7CC4(C6C7OC)O)OC)OCO5)OC(=O)C)OC)C
3759,eucatropine,CC1(CCCC(N1C)(C)C)C
3760,deferoxamine,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
3761,flecainide,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3
3762,spiramycin,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+]
3763,piperacillin,CC(=O)NC1CCSC1=O
3764,ethoxyquin,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(/CCOP(=O)(O)O)\SC(=O)C2=CC=CC=C2)/C
3765,sulfadimidine,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-]
3766,dicoumarol,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C
3767,acacetin,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
3768,methylbenzethonium chloride,CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
3769,sulfachlorpyridazine,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
3770,helveticoside,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
3771,lanatoside C,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
3773,PHA-00851261E,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
3774,0317956-0000,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
3776,PHA-00851261E,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
3777,0317956-0000,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
3778,indapamide,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-]
3779,phentolamine,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl
3780,proglumide,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O
3781,mexiletine,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O
3783,ethisterone,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
3784,vincamine,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
3785,fludrocortisone,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
3786,dantrolene,CC1=C(C(=CC=C1)C)OCC(C)N
3787,trichostatin A,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C
3788,chlorambucil,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O
3789,levcycloserine,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F
3790,nialamide,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
3791,trichostatin A,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
3793,quinethazone,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
3794,oxaprozin,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O
3795,santonin,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C
3796,Prestwick-1080,CCCCC1=CN=C(C=C1)C(=O)O
3797,homosalate,CC1=NNC(=O)NC1=O
3798,Prestwick-1100,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
3799,parbendazole,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
3800,ciclacillin,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
3801,orphenadrine,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O
3802,phenelzine,CCOC1=CC=C(C=C1)NC(=O)C
3803,flutamide,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
3804,tolbutamide,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F
3805,fenbendazole,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N
3806,"2,6-dimethylpiperidine",CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O
3807,beta-escin,CCC1=C(C(=CC=C1)CC)NC(=O)CN(CC(=O)O)CC(=O)O
3808,lycorine,CN(C)CC1=CNC2=CC=CC=C21
3809,ethotoin,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)OCCCN(C)C)C
3810,chlorcyclizine,CC[C@@H](CO)NCCN[C@@H](CC)CO
3811,pramocaine,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O
3812,diethylstilbestrol,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
3813,tinidazole,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)O)OC)O
3814,guaifenesin,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O
3815,thiamazole,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
3816,lithocholic acid,CC(=O)N[C@@H](CC(=O)O)C(=O)O
3817,alpha-ergocryptine,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C
3818,spiradoline,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3
3819,withaferin A,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N
3820,citalopram,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)O)C)O)F)C)F
3821,paroxetine,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
3822,CP-320650-01,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
3823,CP-690334-01,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O
3824,PHA-00745360,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
3825,CP-320650-01,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O
3826,CP-690334-01,CC12CC3CC(C1)(CC(C3)(C2)N)C
3827,PHA-00745360,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
3828,flunisolide,CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)O)OC
3829,mepenzolate bromide,COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC
3830,solasodine,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
3831,eldeline,CC1=NC=C(N1CCO)[N+](=O)[O-]
3832,pempidine,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O
3833,promazine,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O
3834,famprofazone,CC1=C(N=CN1)CSCCNC(=NC)NC#N
3835,metamizole sodium,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O
3836,citiolone,C[C@H](CC1=CC=CC=C1)N(C)CC#C
3837,benfotiamine,CC1=C(C(=CC=C1)C)NC2=NCCCS2
3838,furaltadone,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)S(=O)(=O)O)C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N
3839,fluocinonide,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
3840,bendroflumethiazide,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)[O-])N.[Na+]
3841,eucatropine,CS(=N)(=O)CC[C@@H](C(=O)O)N
3842,deferoxamine,CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O
3843,flecainide,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
3844,spiramycin,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
3845,piperacillin,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
3846,ethoxyquin,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I
3847,sulfadimidine,CCCC1=CC(=O)NC(=S)N1
3848,dicoumarol,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F
3849,acacetin,C1(=C(C(=O)C(=C(C1=O)O)O)O)O
3850,methylbenzethonium chloride,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
3851,helveticoside,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
3852,lanatoside C,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
3854,PHA-00851261E,C1C[C@@H]([C@@H]([C@@H]2[C@@H]1CN3CCC4=C([C@@H]3C2)NC5=CC=CC=C45)C(=O)O)O
3855,0317956-0000,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
3857,PHA-00851261E,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
3858,0317956-0000,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
3859,indapamide,CC1(C(=O)N(C(=O)O1)C)C
3860,phentolamine,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C
3861,proglumide,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
3862,mexiletine,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1
3864,ethisterone,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
3865,vincamine,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
3866,fludrocortisone,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)O)C)(C)C(=O)O
3867,dantrolene,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-]
3868,trichostatin A,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
3869,chlorambucil,CN1C[C@]2([C@@H]3C[C@@H]4[C@]5([C@H]2[C@H]1[C@H]3CO4)C6=CC=CC=C6NC5=O)C=C
3870,levcycloserine,C1COC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-]
3871,nialamide,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
3872,trichostatin A,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC
3873,rifabutin,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O
3875,quinethazone,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
3876,oxaprozin,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
3877,santonin,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O
3878,Prestwick-1080,CCCCC1=CN=C(C=C1)C(=O)O
3879,homosalate,CC1=NNC(=O)NC1=O
3880,Prestwick-1100,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
3881,parbendazole,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
